lk,ukf_a0v,uks_a0v , fh,fl, fc
21110,0.013266,0.000051,0,0.013224,0.013308
21115,0.013239,0.000071,0,0.013181,0.013297
21120,0.01322,0.00008,0,0.013155,0.013285
21125,0.01321,0.000078,0,0.013146,0.013273
21130,0.013208,0.000065,0,0.013154,0.013261
21135,0.013212,0.000045,0,0.013175,0.013249
21140,0.013221,0.000019,0,0.013205,0.013238
21145,0.013232,0.000008,0,0.013238,0.013226
21150,0.013242,0.000034,0,0.01327,0.013214
21155,0.013248,0.000057,0,0.013294,0.013202
21160,0.013249,0.000072,0,0.013308,0.013191
21165,0.013243,0.000079,0,0.013308,0.013179
21170,0.013229,0.000076,0,0.013292,0.013167
21175,0.013208,0.000065,0,0.013261,0.013155
21180,0.01318,0.000044,0,0.013216,0.013144
21185,0.013146,0.000018,0,0.013161,0.013132
21190,0.013109,0.000013,0,0.013099,0.01312
21195,0.013072,0.000045,0,0.013035,0.013108
21200,0.013036,0.000074,0,0.012975,0.013097
21205,0.013004,0.000099,0,0.012923,0.013085
21210,0.012977,0.000117,0,0.012882,0.013073
21215,0.012957,0.000128,0,0.012853,0.013061
21220,0.012944,0.000129,0,0.012839,0.01305
21225,0.012938,0.000122,0,0.012838,0.013038
21230,0.012938,0.000108,0,0.012849,0.013026
21235,0.012942,0.000089,0,0.01287,0.013014
21240,0.012949,0.000066,0,0.012895,0.013003
21245,0.012956,0.000042,0,0.012922,0.012991
21250,0.012962,0.00002,0,0.012946,0.012979
21255,0.012966,0,0,0.012965,0.012967
21260,0.012965,0.000011,0,0.012975,0.012955
21265,0.01296,0.00002,0,0.012976,0.012943
21270,0.012949,0.000021,0,0.012967,0.012931
21275,0.012934,0.000017,0,0.012948,0.012919
21280,0.012914,0.000009,0,0.012921,0.012907
21285,0.012892,0,0,0.012888,0.012895
21290,0.012867,0.000019,0,0.012851,0.012883
21295,0.012842,0.000035,0,0.012814,0.012871
21300,0.012819,0.000049,0,0.012778,0.012859
21305,0.012797,0.000061,0,0.012747,0.012846
21310,0.012778,0.000069,0,0.012721,0.012834
21315,0.012762,0.000073,0,0.012702,0.012822
21320,0.01275,0.000073,0,0.01269,0.01281
21325,0.012741,0.000069,0,0.012685,0.012797
21330,0.012735,0.000061,0,0.012686,0.012785
21335,0.012732,0.00005,0,0.012691,0.012773
21340,0.01273,0.000038,0,0.012699,0.01276
21345,0.012729,0.000023,0,0.012709,0.012748
21350,0.012728,0.00001,0,0.012719,0.012736
21355,0.012726,0.000005,0,0.012728,0.012724
21360,0.012723,0.000014,0,0.012734,0.012712
21365,0.012719,0.000024,0,0.012738,0.0127
21370,0.012713,0.000031,0,0.012738,0.012688
21375,0.012705,0.000036,0,0.012735,0.012676
21380,0.012696,0.000039,0,0.012728,0.012665
21385,0.012686,0.00004,0,0.012719,0.012653
21390,0.012674,0.00004,0,0.012707,0.012642
21395,0.012662,0.000038,0,0.012693,0.01263
21400,0.012648,0.000036,0,0.012678,0.012619
21405,0.012635,0.000033,0,0.012662,0.012608
21410,0.012621,0.000029,0,0.012645,0.012598
21415,0.012608,0.000025,0,0.012629,0.012587
21420,0.012594,0.000023,0,0.012612,0.012576
21425,0.012581,0.000019,0,0.012596,0.012565
21430,0.012567,0.000016,0,0.01258,0.012554
21435,0.012554,0.000013,0,0.012565,0.012543
21440,0.012542,0.000012,0,0.012551,0.012532
21445,0.012529,0.000011,0,0.012539,0.01252
21450,0.012518,0.000012,0,0.012527,0.012508
21455,0.012506,0.000014,0,0.012517,0.012495
21460,0.012495,0.000017,0,0.012508,0.012482
21465,0.012485,0.00002,0,0.012501,0.012468
21470,0.012474,0.000024,0,0.012494,0.012454
21475,0.012463,0.000029,0,0.012486,0.012439
21480,0.012451,0.000034,0,0.012479,0.012423
21485,0.012438,0.000038,0,0.01247,0.012407
21490,0.012424,0.000043,0,0.012459,0.012389
21495,0.012409,0.000046,0,0.012447,0.012371
21500,0.012392,0.00005,0,0.012433,0.012351
21505,0.012374,0.000053,0,0.012417,0.01233
21510,0.012355,0.000056,0,0.012401,0.012309
21515,0.012335,0.00006,0,0.012385,0.012286
21520,0.012316,0.000065,0,0.012369,0.012263
21525,0.012297,0.000072,0,0.012355,0.012238
21530,0.012278,0.000081,0,0.012344,0.012212
21535,0.012261,0.000092,0,0.012336,0.012186
21540,0.012245,0.000107,0,0.012332,0.012158
21545,0.012231,0.000124,0,0.012332,0.01213
21550,0.012217,0.000143,0,0.012333,0.0121
21555,0.012202,0.000162,0,0.012334,0.01207
21560,0.012187,0.000181,0,0.012334,0.012039
21565,0.01217,0.000199,0,0.012333,0.012007
21570,0.012147,0.000211,0,0.01232,0.011975
21575,0.012114,0.000212,0,0.012287,0.011941
21580,0.012089,0.000223,0,0.012271,0.011907
21585,0.012086,0.000262,0,0.012299,0.011872
21590,0.012083,0.000303,0,0.01233,0.011836
21595,0.012059,0.000318,0,0.012318,0.0118
21600,0.012003,0.000294,0,0.012244,0.011763
21605,0.011915,0.000233,0,0.012105,0.011725
21610,0.011808,0.000148,0,0.01193,0.011687
21615,0.011689,0.00005,0,0.01173,0.011649
21620,0.011559,0.000063,0,0.011508,0.011611
21625,0.011422,0.000185,0,0.011271,0.011573
21630,0.011287,0.000306,0,0.011037,0.011536
21635,0.01116,0.000417,0,0.010819,0.0115
21640,0.011048,0.000512,0,0.01063,0.011466
21645,0.010957,0.000582,0,0.010482,0.011432
21650,0.010892,0.000624,0,0.010382,0.011401
21655,0.010854,0.000634,0,0.010336,0.011372
21660,0.010845,0.000612,0,0.010345,0.011344
21665,0.010862,0.000561,0,0.010404,0.01132
21670,0.010903,0.000483,0,0.010509,0.011298
21675,0.010964,0.000387,0,0.010647,0.01128
21680,0.011037,0.000279,0,0.010809,0.011264
21685,0.011117,0.000166,0,0.010982,0.011253
21690,0.011198,0.000058,0,0.011151,0.011245
21695,0.011269,0.000033,0,0.011296,0.011242
21700,0.011324,0.000099,0,0.011405,0.011243
21705,0.011361,0.000138,0,0.011474,0.011249
21710,0.011384,0.000154,0,0.01151,0.011259
21715,0.0114,0.000156,0,0.011527,0.011272
21720,0.011409,0.000147,0,0.011529,0.01129
21725,0.011414,0.000127,0,0.011518,0.01131
21730,0.011416,0.000102,0,0.0115,0.011333
21735,0.011419,0.000074,0,0.011479,0.011359
21740,0.011423,0.000046,0,0.011461,0.011386
21745,0.011432,0.000021,0,0.01145,0.011414
21750,0.011448,0.000005,0,0.011452,0.011444
21755,0.011473,0,0,0.011473,0.011474
21760,0.01151,0.000007,0,0.011517,0.011504
21765,0.011557,0.000029,0,0.011581,0.011534
21770,0.011608,0.000055,0,0.011654,0.011563
21775,0.011658,0.000082,0,0.011725,0.011591
21780,0.011705,0.000107,0,0.011792,0.011618
21785,0.011746,0.000127,0,0.01185,0.011642
21790,0.011779,0.00014,0,0.011894,0.011665
21795,0.011803,0.000145,0,0.011921,0.011684
21800,0.011816,0.000141,0,0.011931,0.011701
21805,0.011818,0.000128,0,0.011923,0.011713
21810,0.011811,0.000108,0,0.011899,0.011723
21815,0.011795,0.000081,0,0.011861,0.011729
21820,0.011774,0.000051,0,0.011815,0.011732
21825,0.011749,0.000019,0,0.011764,0.011733
21830,0.011723,0.00001,0,0.011715,0.011731
21835,0.011699,0.000034,0,0.011671,0.011727
21840,0.01168,0.00005,0,0.011638,0.011721
21845,0.011666,0.000057,0,0.01162,0.011713
21850,0.01166,0.000052,0,0.011617,0.011703
21855,0.011662,0.000037,0,0.011631,0.011692
21860,0.01167,0.000011,0,0.011661,0.011679
21865,0.011685,0.000023,0,0.011704,0.011666
21870,0.011704,0.000063,0,0.011755,0.011652
21875,0.011724,0.000106,0,0.01181,0.011638
21880,0.011743,0.000147,0,0.011863,0.011623
21885,0.011758,0.000184,0,0.011909,0.011608
21890,0.011768,0.000214,0,0.011943,0.011593
21895,0.01177,0.000235,0,0.011962,0.011578
21900,0.011763,0.000243,0,0.011962,0.011565
21905,0.011748,0.00024,0,0.011944,0.011551
21910,0.011723,0.000225,0,0.011906,0.011539
21915,0.011689,0.000198,0,0.011851,0.011527
21920,0.011649,0.000163,0,0.011782,0.011516
21925,0.011605,0.000121,0,0.011704,0.011506
21930,0.011557,0.000074,0,0.011617,0.011496
21935,0.011506,0.000025,0,0.011526,0.011486
21940,0.011462,0.000019,0,0.011447,0.011477
21945,0.01143,0.000048,0,0.01139,0.011469
21950,0.011399,0.000076,0,0.011337,0.011461
21955,0.011364,0.000109,0,0.011275,0.011453
21960,0.011332,0.000139,0,0.011218,0.011445
21965,0.011309,0.000157,0,0.01118,0.011437
21970,0.011294,0.000166,0,0.011159,0.01143
21975,0.011287,0.000166,0,0.011151,0.011422
21980,0.011286,0.000158,0,0.011156,0.011415
21985,0.011289,0.000145,0,0.011171,0.011407
21990,0.011296,0.000127,0,0.011192,0.0114
21995,0.011304,0.000108,0,0.011216,0.011392
22000,0.011313,0.000088,0,0.011241,0.011385
22005,0.01132,0.000069,0,0.011264,0.011376
22010,0.011326,0.000052,0,0.011283,0.011368
22015,0.011328,0.000039,0,0.011297,0.01136
22020,0.011328,0.000028,0,0.011305,0.011351
22025,0.011326,0.00002,0,0.011309,0.011342
22030,0.011321,0.000013,0,0.011309,0.011333
22035,0.011315,0.000011,0,0.011306,0.011324
22040,0.011307,0.00001,0,0.011298,0.011315
22045,0.0113,0.000007,0,0.011295,0.011305
22050,0.011301,0.000007,0,0.011306,0.011296
22055,0.011309,0.000028,0,0.011332,0.011286
22060,0.011321,0.000055,0,0.011366,0.011277
22065,0.011329,0.000077,0,0.011392,0.011267
22070,0.011327,0.000086,0,0.011397,0.011257
22075,0.011319,0.000088,0,0.011391,0.011247
22080,0.011311,0.000091,0,0.011385,0.011237
22085,0.011303,0.000093,0,0.011378,0.011227
22090,0.011292,0.000091,0,0.011366,0.011217
22095,0.011277,0.000086,0,0.011348,0.011207
22100,0.011261,0.000077,0,0.011323,0.011198
22105,0.011241,0.000065,0,0.011294,0.011188
22110,0.011219,0.00005,0,0.01126,0.011178
22115,0.011195,0.000033,0,0.011221,0.011168
22120,0.01117,0.000013,0,0.011181,0.011159
22125,0.011145,0.000005,0,0.011141,0.011149
22130,0.011121,0.000023,0,0.011102,0.011139
22135,0.011098,0.000038,0,0.011067,0.01113
22140,0.011079,0.000051,0,0.011037,0.01112
22145,0.011062,0.00006,0,0.011013,0.011111
22150,0.011048,0.000065,0,0.010995,0.011101
22155,0.011038,0.000066,0,0.010984,0.011092
22160,0.011031,0.000063,0,0.010979,0.011082
22165,0.011026,0.000058,0,0.010979,0.011073
22170,0.011023,0.00005,0,0.010982,0.011064
22175,0.011021,0.000041,0,0.010988,0.011054
22180,0.011019,0.000032,0,0.010994,0.011045
22185,0.011017,0.000023,0,0.010998,0.011036
22190,0.011013,0.000017,0,0.011,0.011027
22195,0.011008,0.000011,0,0.010999,0.011017
22200,0.011001,0.000009,0,0.010993,0.011008
22205,0.010991,0.000009,0,0.010983,0.010999
22210,0.010978,0.000014,0,0.010967,0.01099
22215,0.010965,0.00002,0,0.010949,0.010981
22220,0.010951,0.000025,0,0.01093,0.010972
22225,0.010937,0.000031,0,0.010912,0.010962
22230,0.010924,0.000036,0,0.010895,0.010953
22235,0.010913,0.000038,0,0.010882,0.010944
22240,0.010905,0.000037,0,0.010875,0.010935
22245,0.010899,0.000032,0,0.010873,0.010926
22250,0.010897,0.000025,0,0.010877,0.010917
22255,0.010897,0.000014,0,0.010887,0.010908
22260,0.0109,0.000003,0,0.010902,0.010899
22265,0.010905,0.000019,0,0.01092,0.01089
22270,0.010911,0.000037,0,0.010941,0.010881
22275,0.010917,0.000055,0,0.010961,0.010872
22280,0.010921,0.000071,0,0.010979,0.010863
22285,0.010923,0.000085,0,0.010993,0.010854
22290,0.010922,0.000095,0,0.011,0.010845
22295,0.010917,0.0001,0,0.010999,0.010836
22300,0.010908,0.0001,0,0.01099,0.010827
22305,0.010894,0.000094,0,0.010971,0.010817
22310,0.010876,0.000083,0,0.010944,0.010808
22315,0.010854,0.000067,0,0.010909,0.010799
22320,0.01083,0.000049,0,0.010869,0.01079
22325,0.010804,0.000028,0,0.010827,0.010781
22330,0.010778,0.000007,0,0.010784,0.010772
22335,0.010753,0.000011,0,0.010744,0.010763
22340,0.010731,0.000027,0,0.010709,0.010753
22345,0.010712,0.000039,0,0.01068,0.010744
22350,0.010698,0.000046,0,0.010661,0.010735
22355,0.010688,0.000047,0,0.01065,0.010726
22360,0.010682,0.000043,0,0.010647,0.010717
22365,0.010681,0.000033,0,0.010653,0.010708
22370,0.010682,0.00002,0,0.010666,0.010699
22375,0.010686,0,0,0.010683,0.010689
22380,0.010692,0.000014,0,0.010703,0.01068
22385,0.010697,0.000031,0,0.010723,0.010671
22390,0.010701,0.000048,0,0.01074,0.010662
22395,0.010703,0.000061,0,0.010752,0.010653
22400,0.0107,0.000069,0,0.010757,0.010644
22405,0.010694,0.000072,0,0.010752,0.010635
22410,0.010682,0.000069,0,0.010738,0.010626
22415,0.010666,0.00006,0,0.010714,0.010617
22420,0.010645,0.000045,0,0.010681,0.010608
22425,0.01062,0.000026,0,0.010641,0.010599
22430,0.010593,0,0,0.010595,0.01059
22435,0.010564,0.000021,0,0.010547,0.010581
22440,0.010536,0.000044,0,0.0105,0.010572
22445,0.01051,0.000065,0,0.010456,0.010563
22450,0.010486,0.000083,0,0.010418,0.010554
22455,0.010467,0.000096,0,0.010389,0.010546
22460,0.010452,0.000103,0,0.010368,0.010537
22465,0.010441,0.000106,0,0.010355,0.010528
22470,0.010435,0.000103,0,0.010351,0.010519
22475,0.010434,0.000093,0,0.010358,0.01051
22480,0.010439,0.000077,0,0.010375,0.010502
22485,0.010445,0.000059,0,0.010397,0.010493
22490,0.010453,0.000039,0,0.010421,0.010484
22495,0.010461,0.000018,0,0.010446,0.010475
22500,0.010469,0,0,0.010471,0.010467
22505,0.010475,0.000021,0,0.010492,0.010458
22510,0.010479,0.000036,0,0.010509,0.01045
22515,0.01048,0.000048,0,0.01052,0.010441
22520,0.010478,0.000056,0,0.010523,0.010432
22525,0.010472,0.000059,0,0.01052,0.010424
22530,0.010462,0.000058,0,0.01051,0.010415
22535,0.01045,0.000054,0,0.010494,0.010407
22540,0.010437,0.000047,0,0.010475,0.010398
22545,0.010422,0.000039,0,0.010454,0.010389
22550,0.010407,0.000032,0,0.010433,0.010381
22555,0.010393,0.000025,0,0.010413,0.010372
22560,0.01038,0.00002,0,0.010396,0.010364
22565,0.01037,0.000017,0,0.010384,0.010355
22570,0.010361,0.000018,0,0.010376,0.010347
22575,0.010355,0.000021,0,0.010373,0.010338
22580,0.010351,0.000027,0,0.010373,0.010329
22585,0.010349,0.000034,0,0.010377,0.010321
22590,0.010347,0.000042,0,0.010381,0.010312
22595,0.010345,0.00005,0,0.010386,0.010304
22600,0.010342,0.000057,0,0.010388,0.010295
22605,0.010336,0.000061,0,0.010386,0.010286
22610,0.010329,0.000062,0,0.010379,0.010278
22615,0.010318,0.00006,0,0.010366,0.010269
22620,0.010303,0.000052,0,0.010346,0.01026
22625,0.010285,0.000041,0,0.010319,0.010252
22630,0.010264,0.000026,0,0.010285,0.010243
22635,0.010241,0.000007,0,0.010247,0.010234
22640,0.010216,0.000011,0,0.010207,0.010226
22645,0.010191,0.000032,0,0.010165,0.010217
22650,0.010167,0.000051,0,0.010125,0.010208
22655,0.010144,0.000068,0,0.010089,0.0102
22660,0.010125,0.000081,0,0.010059,0.010191
22665,0.010109,0.00009,0,0.010035,0.010182
22670,0.010097,0.000094,0,0.01002,0.010174
22675,0.010089,0.000093,0,0.010014,0.010165
22680,0.010086,0.000087,0,0.010015,0.010156
22685,0.010086,0.000076,0,0.010024,0.010148
22690,0.010089,0.000062,0,0.010039,0.010139
22695,0.010095,0.000044,0,0.010058,0.010131
22700,0.010101,0.000026,0,0.01008,0.010122
22705,0.010108,0.000007,0,0.010103,0.010114
22710,0.010115,0.000011,0,0.010124,0.010105
22715,0.010119,0.000027,0,0.010141,0.010097
22720,0.010121,0.00004,0,0.010153,0.010089
22725,0.01012,0.000049,0,0.01016,0.01008
22730,0.010115,0.000053,0,0.010159,0.010072
22735,0.010108,0.000054,0,0.010152,0.010064
22740,0.010097,0.000052,0,0.01014,0.010055
22745,0.010085,0.000046,0,0.010123,0.010047
22750,0.01007,0.000038,0,0.010102,0.010039
22755,0.010055,0.000029,0,0.010079,0.010031
22760,0.01004,0.000021,0,0.010057,0.010022
22765,0.010026,0.000014,0,0.010037,0.010014
22770,0.010013,0.000009,0,0.01002,0.010006
22775,0.010003,0.000007,0,0.010008,0.009998
22780,0.009995,0.000006,0,0.01,0.00999
22785,0.00999,0.000009,0,0.009998,0.009982
22790,0.009986,0.000015,0,0.009999,0.009974
22795,0.009984,0.000023,0,0.010003,0.009965
22800,0.009983,0.000031,0,0.010009,0.009957
22805,0.009982,0.00004,0,0.010015,0.009949
22810,0.00998,0.000048,0,0.010019,0.009941
22815,0.009976,0.000053,0,0.01002,0.009933
22820,0.009971,0.000056,0,0.010016,0.009925
22825,0.009962,0.000055,0,0.010006,0.009917
22830,0.00995,0.00005,0,0.009991,0.009909
22835,0.009935,0.000041,0,0.009968,0.009901
22840,0.009917,0.000029,0,0.009941,0.009893
22845,0.009897,0.000014,0,0.009908,0.009885
22850,0.009875,0,0,0.009873,0.009877
22855,0.009853,0.000019,0,0.009837,0.009869
22860,0.009831,0.000036,0,0.009801,0.009861
22865,0.009811,0.000052,0,0.009769,0.009853
22870,0.009793,0.000064,0,0.009741,0.009845
22875,0.009778,0.000073,0,0.009718,0.009837
22880,0.009766,0.000077,0,0.009703,0.009829
22885,0.009758,0.000077,0,0.009695,0.009821
22890,0.009753,0.000073,0,0.009694,0.009813
22895,0.009752,0.000064,0,0.009699,0.009805
22900,0.009754,0.000053,0,0.009711,0.009797
22905,0.009758,0.000038,0,0.009726,0.009789
22910,0.009763,0.000022,0,0.009745,0.009781
22915,0.009768,0.000006,0,0.009764,0.009773
22920,0.009773,0.00001,0,0.009782,0.009765
22925,0.009777,0.000025,0,0.009797,0.009757
22930,0.009779,0.000036,0,0.009808,0.009749
22935,0.009778,0.000045,0,0.009814,0.009741
22940,0.009774,0.00005,0,0.009814,0.009733
22945,0.009767,0.000052,0,0.009809,0.009725
22950,0.009757,0.00005,0,0.009798,0.009717
22955,0.009746,0.000046,0,0.009783,0.009709
22960,0.009733,0.00004,0,0.009766,0.009701
22965,0.00972,0.000033,0,0.009747,0.009693
22970,0.009706,0.000026,0,0.009728,0.009685
22975,0.009694,0.00002,0,0.009711,0.009677
22980,0.009683,0.000017,0,0.009696,0.009669
22985,0.009673,0.000014,0,0.009685,0.009661
22990,0.009665,0.000015,0,0.009677,0.009653
22995,0.009659,0.000017,0,0.009673,0.009646
23000,0.009655,0.000022,0,0.009673,0.009638
23005,0.009652,0.000027,0,0.009674,0.00963
23010,0.009649,0.000033,0,0.009677,0.009622
23015,0.009646,0.000039,0,0.009678,0.009614
23020,0.009643,0.000044,0,0.009678,0.009607
23025,0.009638,0.000047,0,0.009676,0.009599
23030,0.00963,0.000048,0,0.009669,0.009591
23035,0.009618,0.000043,0,0.009653,0.009584
23040,0.009603,0.000033,0,0.009631,0.009576
23045,0.009585,0.000021,0,0.009603,0.009568
23050,0.009565,0.000007,0,0.00957,0.00956
23055,0.009544,0.000012,0,0.009534,0.009553
23060,0.00952,0.00003,0,0.009495,0.009545
23065,0.009497,0.00005,0,0.009456,0.009538
23070,0.009474,0.000069,0,0.009418,0.00953
23075,0.009453,0.000085,0,0.009383,0.009522
23080,0.009434,0.000099,0,0.009354,0.009515
23085,0.009418,0.000109,0,0.00933,0.009507
23090,0.009406,0.000114,0,0.009313,0.009499
23095,0.009397,0.000116,0,0.009303,0.009492
23100,0.009392,0.000113,0,0.0093,0.009484
23105,0.00939,0.000106,0,0.009304,0.009476
23110,0.009392,0.000095,0,0.009314,0.009469
23115,0.009396,0.00008,0,0.00933,0.009461
23120,0.009402,0.000063,0,0.00935,0.009453
23125,0.009409,0.000044,0,0.009373,0.009446
23130,0.009417,0.000026,0,0.009397,0.009438
23135,0.009426,0.000006,0,0.009421,0.00943
23140,0.009434,0.000014,0,0.009444,0.009423
23145,0.00944,0.000031,0,0.009465,0.009415
23150,0.009445,0.000046,0,0.009483,0.009407
23155,0.009448,0.000059,0,0.009496,0.0094
23160,0.009449,0.000069,0,0.009505,0.009392
23165,0.009447,0.000077,0,0.00951,0.009385
23170,0.009444,0.000082,0,0.009511,0.009377
23175,0.009439,0.000086,0,0.00951,0.009369
23180,0.009434,0.000088,0,0.009506,0.009362
23185,0.009428,0.00009,0,0.009501,0.009354
23190,0.009421,0.000091,0,0.009496,0.009347
23195,0.009415,0.000093,0,0.00949,0.009339
23200,0.009409,0.000094,0,0.009485,0.009332
23205,0.009403,0.000096,0,0.009481,0.009324
23210,0.009397,0.000097,0,0.009476,0.009317
23215,0.00939,0.000099,0,0.009471,0.00931
23220,0.009383,0.000099,0,0.009463,0.009302
23225,0.009374,0.000097,0,0.009454,0.009295
23230,0.009364,0.000094,0,0.009441,0.009288
23235,0.009352,0.000088,0,0.009423,0.00928
23240,0.009337,0.000079,0,0.009401,0.009273
23245,0.00932,0.000067,0,0.009375,0.009266
23250,0.009301,0.000052,0,0.009344,0.009258
23255,0.00928,0.000035,0,0.009308,0.009251
23260,0.009257,0.000016,0,0.00927,0.009244
23265,0.009234,0.000006,0,0.009231,0.009237
23270,0.00921,0.000023,0,0.009191,0.009229
23275,0.009188,0.000042,0,0.009153,0.009222
23280,0.009167,0.000058,0,0.009119,0.009215
23285,0.009149,0.000072,0,0.00909,0.009207
23290,0.009134,0.000081,0,0.009068,0.0092
23295,0.009122,0.000086,0,0.009052,0.009192
23300,0.009115,0.000086,0,0.009045,0.009185
23305,0.009111,0.000082,0,0.009044,0.009178
23310,0.00911,0.000073,0,0.009051,0.00917
23315,0.009112,0.000062,0,0.009062,0.009163
23320,0.009116,0.000047,0,0.009078,0.009155
23325,0.009121,0.000032,0,0.009095,0.009148
23330,0.009126,0.000017,0,0.009113,0.00914
23335,0.00913,0.000003,0,0.009128,0.009132
23340,0.009131,0.000009,0,0.009137,0.009125
23345,0.009129,0.000013,0,0.00914,0.009117
23350,0.009122,0.000015,0,0.009134,0.00911
23355,0.009111,0.000011,0,0.00912,0.009102
23360,0.009096,0,0,0.009097,0.009095
23365,0.009077,0.000013,0,0.009066,0.009087
23370,0.009054,0.000031,0,0.009029,0.00908
23375,0.00903,0.000052,0,0.008987,0.009072
23380,0.009004,0.000074,0,0.008944,0.009065
23385,0.00898,0.000096,0,0.008901,0.009058
23390,0.008957,0.000114,0,0.008864,0.00905
23395,0.008938,0.000128,0,0.008834,0.009043
23400,0.008925,0.000136,0,0.008814,0.009036
23405,0.008917,0.000137,0,0.008805,0.009028
23410,0.008916,0.000129,0,0.00881,0.009021
23415,0.008921,0.000114,0,0.008829,0.009014
23420,0.008933,0.00009,0,0.008859,0.009007
23425,0.008951,0.00006,0,0.008902,0.009
23430,0.008973,0.000025,0,0.008953,0.008993
23435,0.008998,0.000015,0,0.00901,0.008986
23440,0.009025,0.000056,0,0.00907,0.008979
23445,0.009051,0.000096,0,0.009129,0.008972
23450,0.009074,0.000133,0,0.009183,0.008965
23455,0.009093,0.000165,0,0.009228,0.008958
23460,0.009106,0.000189,0,0.00926,0.008952
23465,0.009111,0.000204,0,0.009278,0.008945
23470,0.009108,0.000209,0,0.009279,0.008938
23475,0.009097,0.000203,0,0.009263,0.008931
23480,0.009077,0.000188,0,0.00923,0.008924
23485,0.00905,0.000163,0,0.009182,0.008917
23490,0.009016,0.00013,0,0.009122,0.00891
23495,0.008978,0.000092,0,0.009053,0.008903
23500,0.008938,0.000051,0,0.00898,0.008896
23505,0.008898,0.000011,0,0.008906,0.008889
23510,0.008859,0.000027,0,0.008837,0.008882
23515,0.008825,0.000061,0,0.008775,0.008874
23520,0.008796,0.000087,0,0.008725,0.008867
23525,0.008774,0.000105,0,0.008689,0.00886
23530,0.00876,0.000113,0,0.008668,0.008853
23535,0.008754,0.000112,0,0.008662,0.008846
23540,0.008755,0.000102,0,0.008672,0.008838
23545,0.008763,0.000083,0,0.008695,0.008831
23550,0.008776,0.000058,0,0.008729,0.008824
23555,0.008794,0.000028,0,0.008771,0.008816
23560,0.008814,0.000006,0,0.008818,0.008809
23565,0.008833,0.000039,0,0.008865,0.008802
23570,0.008852,0.00007,0,0.008908,0.008795
23575,0.008866,0.000096,0,0.008945,0.008788
23580,0.008876,0.000117,0,0.008971,0.00878
23585,0.00888,0.00013,0,0.008986,0.008773
23590,0.008877,0.000136,0,0.008987,0.008766
23595,0.008867,0.000133,0,0.008976,0.008759
23600,0.008852,0.000122,0,0.008952,0.008752
23605,0.008831,0.000106,0,0.008917,0.008745
23610,0.008806,0.000084,0,0.008874,0.008738
23615,0.008779,0.000059,0,0.008826,0.008731
23620,0.00875,0.000032,0,0.008776,0.008724
23625,0.008722,0.000006,0,0.008726,0.008717
23630,0.008695,0.000019,0,0.00868,0.00871
23635,0.008671,0.000039,0,0.00864,0.008703
23640,0.008652,0.000055,0,0.008607,0.008697
23645,0.008636,0.000065,0,0.008583,0.00869
23650,0.008626,0.00007,0,0.008569,0.008683
23655,0.00862,0.000068,0,0.008565,0.008676
23660,0.00862,0.000061,0,0.00857,0.00867
23665,0.008623,0.000049,0,0.008583,0.008663
23670,0.008629,0.000033,0,0.008602,0.008656
23675,0.008638,0.000014,0,0.008626,0.008649
23680,0.008647,0.000005,0,0.008652,0.008643
23685,0.008656,0.000024,0,0.008676,0.008636
23690,0.008663,0.00004,0,0.008695,0.00863
23695,0.008666,0.000052,0,0.008708,0.008623
23700,0.008664,0.000059,0,0.008712,0.008616
23705,0.008658,0.000059,0,0.008705,0.00861
23710,0.008645,0.000052,0,0.008688,0.008603
23715,0.008628,0.000038,0,0.008659,0.008596
23720,0.008606,0.00002,0,0.008622,0.00859
23725,0.00858,0.000006,0,0.008578,0.008583
23730,0.008553,0.000029,0,0.00853,0.008576
23735,0.008525,0.000054,0,0.008481,0.00857
23740,0.008499,0.000079,0,0.008434,0.008563
23745,0.008475,0.0001,0,0.008393,0.008557
23750,0.008454,0.000117,0,0.008358,0.00855
23755,0.008438,0.000129,0,0.008332,0.008543
23760,0.008426,0.000135,0,0.008316,0.008537
23765,0.008419,0.000136,0,0.008308,0.00853
23770,0.008417,0.00013,0,0.00831,0.008523
23775,0.008419,0.00012,0,0.008321,0.008517
23780,0.008424,0.000105,0,0.008339,0.00851
23785,0.008433,0.000086,0,0.008363,0.008503
23790,0.008444,0.000065,0,0.008391,0.008497
23795,0.008456,0.000042,0,0.008422,0.00849
23800,0.008468,0.000018,0,0.008453,0.008483
23805,0.00848,0.000005,0,0.008483,0.008476
23810,0.00849,0.000025,0,0.00851,0.00847
23815,0.008498,0.000043,0,0.008533,0.008463
23820,0.008503,0.000057,0,0.008549,0.008456
23825,0.008504,0.000067,0,0.008558,0.008449
23830,0.008501,0.000072,0,0.00856,0.008443
23835,0.008495,0.000072,0,0.008554,0.008436
23840,0.008485,0.000069,0,0.008542,0.008429
23845,0.008473,0.000062,0,0.008523,0.008422
23850,0.008458,0.000052,0,0.0085,0.008416
23855,0.008442,0.000041,0,0.008475,0.008409
23860,0.008426,0.000029,0,0.008449,0.008402
23865,0.00841,0.000017,0,0.008424,0.008396
23870,0.008395,0.000007,0,0.008402,0.008389
23875,0.008383,0,0,0.008383,0.008382
23880,0.008372,0.000003,0,0.008369,0.008375
23885,0.008364,0.000007,0,0.00836,0.008369
23890,0.008359,0.000003,0,0.008355,0.008362
23895,0.008355,0,0,0.008355,0.008356
23900,0.008353,0.000006,0,0.008358,0.008349
23905,0.008353,0.000012,0,0.008363,0.008342
